## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\shareddocs\sm\procenko001-002.idf
## Date:	25.04.2015 14:47:46
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Trial
## Trial Count:	21
## Uses Plane File:	False
## Number of Samples:	39861
## Reversed:	none
## [Run]
## Subject:	procenko001-002
## Description:	Run27
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;108)
## Calibration Point 2:	Position(1728;270)
## Calibration Point 3:	Position(1440;972)
## Calibration Point 4:	Position(192;810)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1134-06012-NRB
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, POR
##
Time,Type,Trial,L POR X [px],L POR Y [px],L Event Info
22878108068,SMP,18,676.16,742.42,Fixation
22878112064,SMP,18,676.08,741.97,Fixation
22878116075,SMP,18,676.07,739.52,Fixation
22878120120,SMP,18,675.86,737.23,Fixation
22878124058,SMP,18,675.11,735.57,Fixation
22878128062,SMP,18,674.83,734.39,Fixation
22878132070,SMP,18,674.29,732.81,Fixation
22878136102,SMP,18,674.06,729.49,Fixation
22878140062,SMP,18,673.60,728.54,Fixation
22878144081,SMP,18,672.47,729.22,Fixation
22878148081,SMP,18,672.03,726.26,Fixation
22878152065,SMP,18,671.53,725.55,Fixation
22878156065,SMP,18,671.26,726.64,Fixation
22878160067,SMP,18,671.05,722.81,Fixation
22878164063,SMP,18,671.12,724.84,Fixation
22878168110,SMP,18,671.09,724.82,Fixation
22878172063,SMP,18,672.16,723.14,Fixation
22878176064,SMP,18,672.88,723.87,Fixation
22878180071,SMP,18,675.22,720.61,Fixation
22878184103,SMP,18,676.39,724.15,Fixation
22878188061,SMP,18,677.75,722.33,Fixation
22878192064,SMP,18,678.82,721.72,Fixation
22878196082,SMP,18,680.94,717.01,Fixation
22878200095,SMP,18,681.77,716.29,Fixation
22878204061,SMP,18,682.12,715.87,Fixation
22878208080,SMP,18,683.34,710.76,Fixation
22878212061,SMP,18,683.78,709.73,Fixation
22878216100,SMP,18,683.72,711.01,Fixation
22878220066,SMP,18,683.87,708.96,Fixation
22878224057,SMP,18,682.62,710.67,Fixation
22878228084,SMP,18,682.09,708.97,Fixation
22878232100,SMP,18,681.35,707.44,Fixation
22878236081,SMP,18,681.45,706.12,Fixation
22878240065,SMP,18,681.16,708.22,Fixation
22878244100,SMP,18,680.92,710.24,Fixation
22878248122,SMP,18,682.40,709.97,Fixation
22878252098,SMP,18,683.14,712.33,Fixation
22878256069,SMP,18,684.23,714.32,Fixation
22878260065,SMP,18,684.62,715.52,Fixation
22878264101,SMP,18,685.23,716.37,Fixation
22878268076,SMP,18,685.23,716.08,Fixation
22878272071,SMP,18,686.94,718.26,Fixation
22878276073,SMP,18,688.25,718.51,Fixation
22878280108,SMP,18,690.43,720.59,Fixation
22878284064,SMP,18,692.06,716.69,Fixation
22878288068,SMP,18,691.94,716.08,Fixation
22878292075,SMP,18,691.18,715.64,Fixation
22878296120,SMP,18,691.03,716.00,Fixation
22878300080,SMP,18,690.34,717.27,Fixation
22878304069,SMP,18,690.32,716.54,Fixation
22878308097,SMP,18,689.90,718.23,Fixation
22878312106,SMP,18,690.25,720.26,Fixation
22878316096,SMP,18,690.54,720.83,Fixation
22878320067,SMP,18,690.59,724.37,Fixation
22878324083,SMP,18,689.55,724.43,Fixation
22878328063,SMP,18,689.36,727.18,Fixation
22878332097,SMP,18,690.28,727.24,Fixation
22878336064,SMP,18,691.52,728.48,Fixation
22878340065,SMP,18,691.64,729.84,Fixation
22878344118,SMP,18,693.06,730.87,Fixation
22878348072,SMP,18,694.39,731.41,Fixation
22878352068,SMP,18,695.37,731.76,Fixation
22878356082,SMP,18,695.59,733.10,Fixation
22878360102,SMP,18,695.23,735.60,Fixation
22878364069,SMP,18,695.24,735.56,Fixation
22878368065,SMP,18,697.41,732.98,Fixation
22878372084,SMP,18,697.27,731.68,Fixation
22878376113,SMP,18,697.33,732.39,Fixation
22878380062,SMP,18,697.63,732.25,Fixation
22878384070,SMP,18,699.36,730.10,Fixation
22878388066,SMP,18,699.41,729.21,Fixation
22878392107,SMP,18,699.93,730.52,Fixation
22878396081,SMP,18,700.19,732.72,Fixation
22878400063,SMP,18,699.83,732.57,Fixation
22878404080,SMP,18,699.79,731.46,Fixation
22878408101,SMP,18,700.38,731.48,Fixation
22878412078,SMP,18,699.12,733.24,Fixation
22878416073,SMP,18,699.31,734.68,Fixation
22878420066,SMP,18,698.36,735.55,Fixation
22878424075,SMP,18,697.33,736.57,Fixation
22878428068,SMP,18,696.08,735.24,Fixation
22878432071,SMP,18,696.20,738.47,Fixation
22878436070,SMP,18,695.94,733.83,Fixation
22878440077,SMP,18,695.90,730.75,Fixation
22878444065,SMP,18,696.83,729.69,Fixation
22878448067,SMP,18,696.66,731.33,Fixation
22878452084,SMP,18,697.07,729.61,Fixation
22878456108,SMP,18,696.92,726.29,Fixation
22878460072,SMP,18,697.13,723.91,Fixation
22878464066,SMP,18,697.66,722.30,Fixation
22878468100,SMP,18,698.44,720.00,Fixation
22878472077,SMP,18,698.76,720.65,Fixation
22878476065,SMP,18,698.71,717.34,Fixation
22878480068,SMP,18,699.37,717.39,Saccade
22878484069,SMP,18,699.41,726.88,Saccade
22878488110,SMP,18,687.93,721.69,Saccade
22878492073,SMP,18,657.30,622.23,Saccade
22878496063,SMP,18,648.99,535.38,Saccade
22878500063,SMP,18,662.03,498.59,Saccade
22878504101,SMP,18,642.58,468.86,Saccade
22878508083,SMP,18,644.74,372.94,Saccade
22878512069,SMP,18,633.59,354.48,Saccade
22878516079,SMP,18,640.93,351.15,Saccade
22878520076,SMP,18,636.42,326.57,Saccade
22878524099,SMP,18,631.01,286.90,Saccade
22878528062,SMP,18,637.67,270.03,Saccade
22878532082,SMP,18,636.72,264.63,Saccade
22878536091,SMP,18,634.66,267.67,Fixation
22878540097,SMP,18,634.13,269.31,Fixation
22878544063,SMP,18,628.33,267.34,Fixation
22878548076,SMP,18,626.49,261.50,Fixation
22878552088,SMP,18,627.09,259.08,Fixation
22878556090,SMP,18,627.03,255.42,Fixation
22878560061,SMP,18,626.75,255.16,Fixation
22878564086,SMP,18,629.42,252.82,Fixation
22878568078,SMP,18,629.79,251.09,Fixation
22878572072,SMP,18,630.50,249.96,Fixation
22878576066,SMP,18,631.34,247.69,Fixation
22878580091,SMP,18,633.39,246.73,Fixation
22878584095,SMP,18,630.84,245.71,Fixation
22878588110,SMP,18,635.52,244.89,Fixation
22878592074,SMP,18,637.87,245.05,Fixation
22878596062,SMP,18,638.76,245.90,Fixation
22878600102,SMP,18,641.21,246.70,Fixation
22878604078,SMP,18,640.35,247.23,Fixation
22878608073,SMP,18,639.16,248.19,Fixation
22878612066,SMP,18,638.33,248.68,Fixation
22878616078,SMP,18,639.29,249.23,Fixation
22878620085,SMP,18,638.21,250.36,Fixation
22878624080,SMP,18,637.15,251.33,Fixation
22878628062,SMP,18,635.64,251.08,Fixation
22878632021,SMP,18,635.54,251.43,Fixation
22878636064,SMP,18,634.80,251.96,Fixation
22878640072,SMP,18,633.83,252.07,Fixation
22878644065,SMP,18,632.11,252.16,Fixation
22878648080,SMP,18,631.33,252.93,Fixation
22878652094,SMP,18,631.69,252.82,Fixation
22878656068,SMP,18,633.32,253.01,Fixation
22878660063,SMP,18,632.89,253.21,Fixation
22878664079,SMP,18,631.75,253.53,Fixation
22878668089,SMP,18,631.05,253.46,Fixation
22878672075,SMP,18,632.46,254.30,Fixation
22878676063,SMP,18,633.07,254.57,Fixation
22878680010,SMP,18,634.93,254.08,Fixation
22878684082,SMP,18,634.36,254.00,Fixation
22878688107,SMP,18,635.24,254.77,Fixation
22878692062,SMP,18,635.60,254.24,Fixation
22878696091,SMP,18,637.15,254.72,Fixation
22878700099,SMP,18,638.11,254.48,Fixation
22878704080,SMP,18,637.90,254.24,Fixation
22878708103,SMP,18,639.44,254.16,Fixation
22878712065,SMP,18,640.39,254.04,Fixation
22878716086,SMP,18,640.72,253.45,Fixation
22878720080,SMP,18,641.41,252.97,Fixation
22878724067,SMP,18,641.05,252.43,Fixation
22878728065,SMP,18,642.82,252.37,Fixation
22878732068,SMP,18,642.80,251.88,Fixation
22878736075,SMP,18,644.74,251.90,Fixation
22878740066,SMP,18,644.77,251.68,Fixation
22878744063,SMP,18,646.02,250.99,Fixation
22878748081,SMP,18,644.19,249.51,Fixation
22878752083,SMP,18,641.01,246.23,Fixation
22878756071,SMP,18,637.09,238.75,Fixation
22878760065,SMP,18,630.54,233.78,Fixation
22878764069,SMP,18,635.10,233.47,Fixation
22878768085,SMP,18,629.49,234.61,Fixation
22878772088,SMP,18,628.33,231.59,Fixation
22878775974,SMP,18,628.30,228.37,Fixation
22878780084,SMP,18,625.27,227.93,Fixation
22878784066,SMP,18,625.79,225.77,Fixation
22878788070,SMP,18,623.83,224.66,Fixation
22878792080,SMP,18,622.73,222.82,Fixation
22878796064,SMP,18,623.64,223.22,Fixation
22878800076,SMP,18,625.42,224.33,Fixation
22878804096,SMP,18,626.01,225.52,Fixation
22878808020,SMP,18,626.94,225.20,Fixation
22878812069,SMP,18,627.33,224.81,Fixation
22878816082,SMP,18,628.89,225.06,Fixation
22878820071,SMP,18,629.62,225.04,Fixation
22878824088,SMP,18,628.75,224.99,Fixation
22878828065,SMP,18,630.70,225.04,Fixation
22878832071,SMP,18,630.83,224.19,Fixation
22878836082,SMP,18,632.28,225.00,Fixation
22878840070,SMP,18,633.14,224.79,Fixation
22878844078,SMP,18,632.71,224.16,Fixation
22878848064,SMP,18,634.08,223.81,Fixation
22878852092,SMP,18,635.81,223.38,Fixation
22878856094,SMP,18,634.53,222.99,Fixation
22878860082,SMP,18,635.11,221.90,Fixation
22878864063,SMP,18,634.28,221.16,Fixation
22878868080,SMP,18,635.11,220.72,Fixation
22878872075,SMP,18,635.09,220.63,Fixation
22878876082,SMP,18,635.84,221.29,Fixation
22878880064,SMP,18,635.05,221.97,Fixation
22878884095,SMP,18,633.69,222.87,Fixation
22878888085,SMP,18,634.35,223.56,Fixation
22878892082,SMP,18,633.17,224.91,Fixation
22878896065,SMP,18,631.57,226.58,Fixation
22878900090,SMP,18,632.20,228.52,Fixation
22878904087,SMP,18,631.92,230.34,Fixation
22878908075,SMP,18,630.57,232.20,Fixation
22878912066,SMP,18,631.24,233.32,Fixation
22878916088,SMP,18,630.81,234.57,Fixation
22878919976,SMP,18,631.05,236.38,Fixation
22878924085,SMP,18,630.76,237.25,Fixation
22878928065,SMP,18,631.88,238.89,Fixation
22878932092,SMP,18,632.21,239.95,Fixation
22878936016,SMP,18,632.49,241.33,Fixation
22878940067,SMP,18,633.18,242.21,Fixation
22878944063,SMP,18,632.58,242.51,Fixation
22878948072,SMP,18,632.40,242.83,Fixation
22878952079,SMP,18,633.60,243.51,Fixation
22878956089,SMP,18,632.68,244.16,Fixation
22878960067,SMP,18,632.18,243.64,Fixation
22878964088,SMP,18,631.27,243.38,Fixation
22878967980,SMP,18,630.65,243.39,Fixation
22878972077,SMP,18,629.98,243.16,Fixation
22878976066,SMP,18,628.39,242.84,Fixation
22878980097,SMP,18,626.64,242.29,Fixation
22878984093,SMP,18,625.17,241.60,Fixation
22878988078,SMP,18,624.52,241.73,Fixation
22878992067,SMP,18,622.24,241.13,Fixation
22878996091,SMP,18,621.75,239.80,Fixation
22878999984,SMP,18,620.73,239.32,Fixation
22879004069,SMP,18,620.32,239.52,Fixation
22879008067,SMP,18,620.20,240.03,Fixation
22879012075,SMP,18,619.12,240.03,Fixation
22879016019,SMP,18,618.24,239.34,Fixation
22879020108,SMP,18,617.83,239.21,Fixation
22879024066,SMP,18,618.37,239.66,Fixation
22879028093,SMP,18,619.06,239.37,Fixation
22879031974,SMP,18,618.50,239.00,Fixation
22879036109,SMP,18,620.54,239.02,Fixation
22879040065,SMP,18,620.79,238.89,Fixation
22879044080,SMP,18,622.88,238.98,Fixation
22879048077,SMP,18,623.39,237.89,Fixation
22879052112,SMP,18,623.86,236.26,Fixation
22879056071,SMP,18,626.07,233.72,Fixation
22879060067,SMP,18,626.35,232.82,Fixation
22879064001,SMP,18,627.29,230.69,Fixation
22879068069,SMP,18,627.14,229.94,Fixation
22879072069,SMP,18,627.87,229.35,Fixation
22879075970,SMP,18,627.97,229.09,Fixation
22879079987,SMP,18,627.55,229.40,Fixation
22879083957,SMP,18,627.11,229.67,Fixation
22879087942,SMP,18,626.22,229.67,Fixation
22879091951,SMP,18,624.91,230.59,Fixation
22879096001,SMP,18,624.91,231.65,Fixation
22879099956,SMP,18,623.96,232.81,Fixation
22879103942,SMP,18,624.67,233.02,Fixation
22879107970,SMP,18,625.57,233.07,Fixation
22879111973,SMP,18,625.62,233.15,Fixation
22879115980,SMP,18,625.56,232.52,Fixation
22879119945,SMP,18,626.59,231.63,Fixation
22879123975,SMP,18,626.44,230.84,Fixation
22879127961,SMP,18,627.48,230.00,Fixation
22879131977,SMP,18,628.03,228.58,Fixation
22879135941,SMP,18,628.06,227.49,Fixation
22879139976,SMP,18,628.03,227.60,Fixation
22879143948,SMP,18,626.93,226.37,Fixation
22879147988,SMP,18,625.39,225.49,Fixation
22879151945,SMP,18,623.36,226.03,Fixation
22879155993,SMP,18,622.50,225.68,Fixation
22879159960,SMP,18,621.69,225.91,Fixation
22879163965,SMP,18,620.05,226.80,Fixation
22879167941,SMP,18,621.01,227.42,Fixation
22879171947,SMP,18,619.94,227.06,Fixation
22879175986,SMP,18,619.48,227.61,Fixation
22879179955,SMP,18,619.77,227.56,Fixation
22879183943,SMP,18,619.67,226.49,Fixation
22879187967,SMP,18,619.77,227.28,Fixation
22879191982,SMP,18,619.62,227.07,Fixation
22879195951,SMP,18,620.25,226.61,Fixation
22879199942,SMP,18,620.52,225.83,Fixation
22879203948,SMP,18,620.15,225.63,Fixation
22879207948,SMP,18,620.41,225.00,Fixation
22879211947,SMP,18,620.22,225.15,Fixation
22879215945,SMP,18,621.21,224.63,Fixation
22879219984,SMP,18,621.28,225.19,Fixation
22879223981,SMP,18,620.44,226.24,Fixation
22879227952,SMP,18,619.71,228.38,Fixation
22879231944,SMP,18,619.85,230.94,Fixation
22879235957,SMP,18,621.21,233.74,Fixation
22879239999,SMP,18,620.20,234.81,Fixation
22879243960,SMP,18,619.06,236.63,Fixation
22879247945,SMP,18,620.22,238.23,Fixation
22879251963,SMP,18,619.51,240.54,Fixation
22879255962,SMP,18,618.50,241.64,Fixation
22879259977,SMP,18,615.91,242.44,Fixation
22879263945,SMP,18,615.95,243.21,Fixation
22879267967,SMP,18,615.47,243.80,Fixation
22879271998,SMP,18,616.53,244.46,Fixation
22879275971,SMP,18,615.56,244.40,Fixation
22879279942,SMP,18,613.74,243.56,Fixation
22879283959,SMP,18,613.70,243.97,Fixation
22879287959,SMP,18,613.73,244.92,Fixation
22879291978,SMP,18,612.14,245.06,Fixation
22879295945,SMP,18,612.64,245.11,Fixation
22879299953,SMP,18,612.11,245.14,Fixation
22879303981,SMP,18,613.01,246.12,Fixation
22879307953,SMP,18,611.14,246.10,Fixation
22879311950,SMP,18,613.05,246.81,Fixation
22879315948,SMP,18,609.90,246.64,Fixation
22879319987,SMP,18,611.97,246.41,Fixation
22879323956,SMP,18,611.64,247.50,Fixation
22879327946,SMP,18,612.36,247.60,Fixation
22879331977,SMP,18,611.88,247.49,Fixation
22879335961,SMP,18,612.92,248.10,Fixation
22879339948,SMP,18,613.15,247.81,Fixation
22879343944,SMP,18,613.82,246.88,Fixation
22879347953,SMP,18,614.22,247.01,Fixation
22879351952,SMP,18,615.97,247.35,Fixation
22879355947,SMP,18,614.97,247.02,Fixation
22879359972,SMP,18,616.31,247.20,Fixation
22879363942,SMP,18,617.65,247.66,Fixation
22879367960,SMP,18,617.78,246.58,Fixation
22879371971,SMP,18,618.31,245.88,Fixation
22879375955,SMP,18,620.02,246.22,Fixation
22879379945,SMP,18,620.50,246.31,Fixation
22879383961,SMP,18,620.13,246.02,Fixation
22879387954,SMP,18,620.61,246.72,Fixation
22879391969,SMP,18,621.62,246.34,Fixation
22879395949,SMP,18,623.20,246.94,Fixation
22879399996,SMP,18,623.92,246.78,Fixation
22879403947,SMP,18,623.87,246.79,Fixation
22879407948,SMP,18,624.07,247.21,Fixation
22879411951,SMP,18,624.05,248.02,Fixation
22879415968,SMP,18,625.91,249.41,Fixation
22879419968,SMP,18,624.40,249.33,Fixation
22879423953,SMP,18,626.14,248.63,Fixation
22879427954,SMP,18,627.98,248.92,Fixation
22879431960,SMP,18,630.33,248.98,Fixation
22879435959,SMP,18,631.76,248.79,Fixation
22879439953,SMP,18,631.61,248.17,Fixation
22879443956,SMP,18,633.11,247.49,Fixation
22879448014,SMP,18,634.91,246.86,Fixation
22879451959,SMP,18,635.25,245.86,Fixation
22879455977,SMP,18,634.84,244.06,Fixation
22879459951,SMP,18,635.38,242.55,Fixation
22879463962,SMP,18,637.38,240.78,Fixation
22879467967,SMP,18,637.97,240.55,Fixation
22879471959,SMP,18,636.68,239.59,Fixation
22879475951,SMP,18,635.96,238.53,Fixation
22879479965,SMP,18,636.04,237.95,Fixation
22879483947,SMP,18,636.52,237.55,Fixation
22879487954,SMP,18,636.53,237.80,Fixation
22879491944,SMP,18,635.33,237.56,Fixation
22879495985,SMP,18,635.93,237.43,Fixation
22879499963,SMP,18,636.29,238.36,Fixation
22879503957,SMP,18,635.81,239.50,Fixation
22879507944,SMP,18,634.40,240.53,Fixation
22879512000,SMP,18,632.62,241.17,Fixation
22879515988,SMP,18,632.70,242.58,Fixation
22879519966,SMP,18,631.00,244.50,Fixation
22879523949,SMP,18,629.87,246.35,Fixation
22879527995,SMP,18,626.80,248.44,Fixation
22879531948,SMP,18,622.74,249.74,Fixation
22879535957,SMP,18,622.77,252.78,Fixation
22879539946,SMP,18,618.37,254.53,Fixation
22879543963,SMP,18,618.10,257.02,Fixation
22879547949,SMP,18,616.61,258.25,Fixation
22879551960,SMP,18,614.90,260.33,Fixation
22879555958,SMP,18,614.17,262.79,Fixation
22879559953,SMP,18,613.18,263.91,Fixation
22879563974,SMP,18,611.99,265.38,Fixation
22879567958,SMP,18,611.10,266.66,Fixation
22879571948,SMP,18,610.85,267.66,Fixation
22879575964,SMP,18,612.96,268.80,Fixation
22879579984,SMP,18,621.68,270.01,Fixation
22879583980,SMP,18,634.59,270.66,Fixation
22879587949,SMP,18,634.96,271.83,Fixation
22879591994,SMP,18,640.35,272.52,Fixation
22879595971,SMP,18,640.15,272.96,Fixation
22879599959,SMP,18,642.25,273.17,Fixation
22879603947,SMP,18,637.11,273.52,Fixation
22879607996,SMP,18,643.91,274.58,Fixation
22879611949,SMP,18,641.59,274.78,Fixation
22879615955,SMP,18,644.06,275.29,Fixation
22879619953,SMP,18,644.55,275.71,Fixation
22879623963,SMP,18,644.52,275.36,Fixation
22879627950,SMP,18,643.94,275.60,Fixation
22879631964,SMP,18,643.21,275.34,Fixation
22879635950,SMP,18,643.15,275.34,Fixation
22879639969,SMP,18,642.32,275.70,Fixation
22879643963,SMP,18,641.97,276.24,Fixation
22879647963,SMP,18,643.57,276.32,Fixation
22879651947,SMP,18,642.44,275.34,Fixation
22879655966,SMP,18,644.24,275.60,Fixation
22879659966,SMP,18,644.89,275.55,Fixation
22879663975,SMP,18,645.06,274.71,Fixation
22879667950,SMP,18,644.86,274.37,Fixation
22879671995,SMP,18,645.84,273.82,Fixation
22879675961,SMP,18,647.12,273.23,Fixation
22879679959,SMP,18,648.51,272.61,Fixation
22879683948,SMP,18,648.29,269.97,Fixation
22879687959,SMP,18,647.51,266.53,Fixation
22879691961,SMP,18,645.09,262.65,Fixation
22879695972,SMP,18,642.63,260.13,Fixation
22879699948,SMP,18,643.23,255.98,Fixation
22879703955,SMP,18,638.99,253.61,Fixation
22879707972,SMP,18,641.13,250.17,Fixation
22879711960,SMP,18,637.73,248.85,Fixation
22879715949,SMP,18,636.78,247.40,Fixation
22879719961,SMP,18,633.53,245.08,Fixation
22879723951,SMP,18,631.40,243.86,Fixation
22879727984,SMP,18,629.05,243.73,Fixation
22879731950,SMP,18,628.67,243.92,Fixation
22879735957,SMP,18,628.26,245.46,Fixation
22879739987,SMP,18,628.46,247.05,Fixation
22879743953,SMP,18,629.56,250.34,Fixation
22879747953,SMP,18,631.93,251.77,Fixation
22879752005,SMP,18,631.43,253.79,Fixation
22879755954,SMP,18,634.00,255.95,Fixation
22879759955,SMP,18,634.05,257.28,Fixation
22879763950,SMP,18,635.61,259.05,Fixation
22879767950,SMP,18,636.45,260.82,Fixation
22879771972,SMP,18,638.96,262.05,Fixation
22879775994,SMP,18,640.28,263.47,Fixation
22879779945,SMP,18,639.43,263.32,Fixation
22879783960,SMP,18,641.23,263.77,Fixation
22879787961,SMP,18,641.49,264.00,Fixation
22879791972,SMP,18,641.38,265.27,Fixation
22879795951,SMP,18,642.00,264.84,Fixation
22879800016,SMP,18,640.34,264.55,Fixation
22879803985,SMP,18,640.77,263.99,Fixation
22879807959,SMP,18,641.86,264.36,Fixation
22879811952,SMP,18,642.28,261.70,Fixation
22879815962,SMP,18,641.02,261.08,Fixation
22879819960,SMP,18,641.22,259.41,Fixation
22879823965,SMP,18,641.22,259.86,Fixation
22879827953,SMP,18,640.27,259.09,Fixation
22879831957,SMP,18,640.91,258.20,Fixation
22879835960,SMP,18,640.38,256.34,Fixation
22879839975,SMP,18,640.49,255.02,Fixation
22879843947,SMP,18,640.88,254.20,Fixation
22879847991,SMP,18,642.17,253.61,Fixation
22879851973,SMP,18,641.34,253.38,Fixation
22879855961,SMP,18,640.58,253.93,Fixation
22879859952,SMP,18,640.58,254.98,Fixation
22879863999,SMP,18,640.86,256.33,Fixation
22879867984,SMP,18,643.33,256.21,Fixation
22879871966,SMP,18,642.83,258.00,Fixation
22879875950,SMP,18,643.55,257.84,Fixation
22879879992,SMP,18,644.59,258.77,Fixation
22879883981,SMP,18,643.72,260.42,Fixation
22879887984,SMP,18,645.16,260.52,Fixation
22879891951,SMP,18,642.74,261.82,Fixation
22879895985,SMP,18,641.07,262.76,Fixation
22879899953,SMP,18,642.32,263.70,Fixation
22879903960,SMP,18,642.52,264.78,Fixation
22879907952,SMP,18,640.46,265.55,Fixation
22879911950,SMP,18,637.37,266.87,Fixation
22879915964,SMP,18,637.49,267.41,Fixation
22879919959,SMP,18,635.77,268.40,Fixation
22879923980,SMP,18,635.51,270.61,Fixation
22879927952,SMP,18,634.88,270.27,Fixation
22879931966,SMP,18,634.39,272.28,Fixation
22879935949,SMP,18,636.08,273.14,Fixation
22879939993,SMP,18,637.01,274.23,Fixation
22879943951,SMP,18,637.39,274.36,Fixation
22879947957,SMP,18,638.46,275.11,Fixation
22879951970,SMP,18,641.52,274.66,Fixation
22879955995,SMP,18,644.52,274.90,Fixation
22879959982,SMP,18,647.66,274.92,Fixation
22879963976,SMP,18,649.52,274.57,Fixation
22879967966,SMP,18,650.14,273.46,Fixation
22879971991,SMP,18,650.22,273.78,Fixation
22879975951,SMP,18,644.28,273.45,Fixation
22879979967,SMP,18,635.97,273.72,Fixation
22879983974,SMP,18,630.04,274.89,Fixation
22879987991,SMP,18,621.60,275.91,Fixation
22879991950,SMP,18,618.71,278.11,Fixation
22879995958,SMP,18,623.10,279.36,Fixation
22879999963,SMP,18,624.18,279.43,Fixation
22880003958,SMP,18,615.62,280.66,Fixation
22880007981,SMP,18,617.75,281.44,Fixation
22880011964,SMP,18,615.84,281.12,Fixation
22880015977,SMP,18,612.33,282.09,Fixation
22880019954,SMP,18,610.94,281.44,Fixation
22880023952,SMP,18,609.58,279.89,Fixation
22880027974,SMP,18,609.45,278.78,Fixation
22880031964,SMP,18,610.44,277.12,Fixation
22880035999,SMP,18,609.33,274.51,Fixation
22880039952,SMP,18,609.45,272.48,Fixation
22880043959,SMP,18,610.05,269.41,Fixation
22880047952,SMP,18,609.85,266.61,Fixation
22880051964,SMP,18,611.51,264.17,Fixation
22880055954,SMP,18,609.64,261.85,Fixation
22880059967,SMP,18,613.56,256.49,Fixation
22880063977,SMP,18,616.33,253.71,Fixation
22880067975,SMP,18,617.54,250.36,Fixation
22880071951,SMP,18,619.67,246.66,Fixation
22880075955,SMP,18,621.38,243.51,Fixation
22880079983,SMP,18,621.33,243.50,Fixation
22880083991,SMP,18,622.30,241.06,Fixation
22880087951,SMP,18,620.60,240.23,Fixation
22880091976,SMP,18,621.15,237.29,Fixation
22880095956,SMP,18,618.37,239.11,Fixation
22880099991,SMP,18,619.26,238.26,Fixation
22880103951,SMP,18,618.99,241.83,Fixation
22880107956,SMP,18,614.41,244.55,Fixation
22880111962,SMP,18,614.38,243.42,Fixation
22880115991,SMP,18,612.51,246.40,Fixation
22880119951,SMP,18,608.76,247.52,Fixation
22880123993,SMP,18,610.71,247.31,Fixation
22880127963,SMP,18,609.99,246.71,Fixation
22880131952,SMP,18,610.49,247.43,Fixation
22880135955,SMP,18,610.52,248.40,Fixation
22880139954,SMP,18,608.91,245.17,Fixation
22880143969,SMP,18,610.81,245.17,Fixation
22880147982,SMP,18,608.54,242.63,Fixation
22880151952,SMP,18,609.83,241.88,Fixation
22880155968,SMP,18,609.51,239.66,Fixation
22880159960,SMP,18,611.00,238.16,Fixation
