## [BeGaze]
## Converted from:	\\Ivr-x-1134-0601\begazedatafromstimulipc\fw\data4Paul\ARU\EMIP3_2_1\ARU-P05-[fbc020e3-72c0-4603-ae37-7180360735d5]\ARU-P05-eye_data.idf
## Date:	27.07.2015 22:59:53
## Version:	BeGaze 3.5.101
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8325
## Reversed:	none
## [Run]
## Subject:	ARU-P05
## Description:	Run5
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RMX0993602-1450//SMI_RED250mobile
## Operating System :	6.2.9200
## IView X Version:	4.2.0.0
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT, POR
##
Time,Type,Trial,R POR X [px],R POR Y [px],R Event Info
841752555,SMP,1,986.2449,689.6366,Fixation
841756557,SMP,1,987.6145,688.4168,Fixation
841760559,SMP,1,990.4146,687.2700,Saccade
841764561,SMP,1,991.4510,686.9056,Saccade
841768563,SMP,1,994.5803,690.7731,Saccade
841772566,SMP,1,1038.7718,694.2553,Saccade
841776568,SMP,1,1084.1412,695.3071,Saccade
841780570,SMP,1,1093.3724,696.5691,Saccade
841784572,SMP,1,1097.3777,698.1276,Saccade
841788574,SMP,1,1095.6451,697.8712,Fixation
841792576,SMP,1,1088.7410,698.7235,Fixation
841796578,SMP,1,1090.3472,698.6732,Fixation
841800580,SMP,1,1087.0979,697.5573,Fixation
841804582,SMP,1,1089.0116,699.1676,Fixation
841808585,SMP,1,1090.7820,698.3680,Fixation
841812587,SMP,1,1092.0712,696.8373,Fixation
841816589,SMP,1,1091.1469,694.0796,Fixation
841820591,SMP,1,1087.9112,691.0230,Fixation
841824593,SMP,1,1086.4860,686.5826,Fixation
841828595,SMP,1,1085.1470,684.3078,Fixation
841832597,SMP,1,1083.2243,680.5187,Fixation
841836599,SMP,1,1084.9995,674.6695,Fixation
841840601,SMP,1,1087.9944,673.5343,Fixation
841844604,SMP,1,1091.1157,673.0623,Fixation
841848606,SMP,1,1093.0259,668.5029,Fixation
841852608,SMP,1,1091.2324,667.2051,Fixation
841856610,SMP,1,1094.0025,665.4316,Fixation
841860612,SMP,1,1096.9209,669.7107,Fixation
841864614,SMP,1,1097.3777,674.5393,Fixation
841868616,SMP,1,1100.6719,681.0182,Fixation
841872618,SMP,1,1102.4757,676.3665,Fixation
841876620,SMP,1,1104.7350,677.1430,Fixation
841880623,SMP,1,1105.1608,675.5301,Fixation
841884625,SMP,1,1104.2800,673.3870,Fixation
841888627,SMP,1,1102.3786,672.9577,Fixation
841892629,SMP,1,1100.0618,673.5812,Fixation
841896631,SMP,1,1103.2193,675.7851,Fixation
841900633,SMP,1,1103.2887,675.4631,Fixation
841904635,SMP,1,1104.4939,671.7975,Fixation
841908637,SMP,1,1104.2873,668.1041,Fixation
841912639,SMP,1,1103.6831,666.6484,Fixation
841916642,SMP,1,1103.1475,665.5340,Fixation
841920644,SMP,1,1102.2208,663.2188,Fixation
841924646,SMP,1,1102.8386,664.4538,Fixation
841928648,SMP,1,1103.5257,664.3538,Fixation
841932650,SMP,1,1103.0139,667.5479,Fixation
841936654,SMP,1,1101.3022,671.9698,Fixation
841940657,SMP,1,1100.6662,676.9051,Fixation
841944661,SMP,1,1100.5927,675.3085,Fixation
841948662,SMP,1,1098.7975,678.3929,Fixation
841952663,SMP,1,1099.5867,677.6015,Fixation
841956664,SMP,1,1097.5650,677.3750,Fixation
841960665,SMP,1,1096.7341,683.0907,Fixation
841964666,SMP,1,1095.7411,685.6356,Fixation
841968667,SMP,1,1097.1769,690.9285,Fixation
841972668,SMP,1,1095.3156,688.0808,Fixation
841976669,SMP,1,1096.4060,687.6044,Fixation
841980670,SMP,1,1096.2144,682.0547,Fixation
841984671,SMP,1,1095.7895,680.8276,Fixation
841988672,SMP,1,1097.4900,679.6174,Fixation
841992673,SMP,1,1096.8408,675.2142,Fixation
841996674,SMP,1,1094.8913,675.7575,Fixation
842000675,SMP,1,1097.4249,675.3112,Fixation
842004676,SMP,1,1096.4598,670.3685,Fixation
842008677,SMP,1,1100.7213,671.5959,Fixation
842012677,SMP,1,1101.6301,671.7178,Fixation
842016678,SMP,1,1102.2138,677.3714,Fixation
842020679,SMP,1,1106.5956,682.1035,Fixation
842024680,SMP,1,1106.3499,683.4093,Fixation
842028681,SMP,1,1106.9356,674.0189,Fixation
842032682,SMP,1,1105.3437,671.7691,Fixation
842036683,SMP,1,1104.7793,670.2907,Fixation
842040684,SMP,1,1105.1507,673.7577,Fixation
842044685,SMP,1,1104.5965,682.2834,Fixation
842048686,SMP,1,1103.4278,690.9654,Fixation
842052687,SMP,1,1101.4319,680.6034,Fixation
842056688,SMP,1,1099.0793,677.5152,Fixation
842060689,SMP,1,1096.8883,673.5999,Fixation
842064690,SMP,1,1093.8291,676.1613,Fixation
842068691,SMP,1,1094.7893,682.1638,Fixation
842072692,SMP,1,1094.8796,679.4432,Fixation
842076693,SMP,1,1095.5816,683.4693,Fixation
842080694,SMP,1,1096.1478,680.7184,Saccade
842084695,SMP,1,1096.9122,680.1473,Saccade
842088696,SMP,1,1118.0042,676.4682,Saccade
842092697,SMP,1,1167.6818,674.7520,Saccade
842096698,SMP,1,1235.7734,670.2958,Saccade
842100699,SMP,1,1239.6166,668.6615,Saccade
842104700,SMP,1,1236.7967,667.6017,Saccade
842108701,SMP,1,1233.0577,666.9360,Saccade
842112702,SMP,1,1216.7470,663.8196,Saccade
842116703,SMP,1,1223.2060,661.6416,Fixation
842120704,SMP,1,1226.5022,659.2623,Fixation
842124705,SMP,1,1223.8045,655.9634,Fixation
842128706,SMP,1,1229.1343,654.2262,Fixation
842132707,SMP,1,1232.5361,654.0660,Fixation
842136708,SMP,1,1234.4796,653.4891,Fixation
842140708,SMP,1,1233.8665,654.8920,Fixation
842144707,SMP,1,1231.4574,654.9214,Fixation
842148707,SMP,1,1230.9489,654.0181,Fixation
842152706,SMP,1,1230.1232,655.6807,Fixation
842156705,SMP,1,1230.8455,654.5689,Fixation
842160705,SMP,1,1231.7457,654.2846,Fixation
842164704,SMP,1,1232.1915,654.8784,Fixation
842168703,SMP,1,1231.3976,655.8001,Fixation
842172703,SMP,1,1230.3129,656.5449,Fixation
842176702,SMP,1,1230.1135,656.8425,Fixation
842180701,SMP,1,1227.5775,656.3380,Fixation
842184700,SMP,1,1226.1017,656.3736,Fixation
842188700,SMP,1,1224.1747,656.1394,Fixation
842192699,SMP,1,1223.8018,655.5903,Fixation
842196698,SMP,1,1222.8677,656.0639,Fixation
842200698,SMP,1,1222.6530,655.2844,Fixation
842204697,SMP,1,1221.7446,656.0081,Fixation
842208696,SMP,1,1222.0990,656.8701,Fixation
842212696,SMP,1,1222.2650,658.4047,Fixation
842216695,SMP,1,1222.1630,657.9252,Fixation
842220694,SMP,1,1221.4548,659.8441,Fixation
842224694,SMP,1,1222.1409,665.2383,Fixation
842228693,SMP,1,1224.3170,668.9879,Fixation
842232692,SMP,1,1226.9001,672.0281,Fixation
842236692,SMP,1,1229.5284,674.8351,Fixation
842240691,SMP,1,1228.7665,671.4772,Fixation
842244690,SMP,1,1227.8472,667.7863,Fixation
842248690,SMP,1,1229.8356,666.2488,Fixation
842252689,SMP,1,1231.5257,667.4173,Fixation
842256688,SMP,1,1233.4875,667.5373,Fixation
842260688,SMP,1,1235.2512,667.0286,Fixation
842264687,SMP,1,1237.3718,667.6202,Fixation
842268686,SMP,1,1239.3850,669.7755,Fixation
842272685,SMP,1,1238.7312,668.0969,Fixation
842276685,SMP,1,1236.5080,670.0715,Fixation
842280684,SMP,1,1236.0272,670.2215,Fixation
842284683,SMP,1,1234.4122,666.9260,Fixation
842288683,SMP,1,1235.7091,662.7957,Fixation
842292682,SMP,1,1235.3727,662.1682,Fixation
842296681,SMP,1,1236.8213,662.5357,Fixation
842300681,SMP,1,1235.7386,665.1824,Fixation
842304680,SMP,1,1237.2095,663.1642,Fixation
842308679,SMP,1,1234.6783,666.9576,Fixation
842312679,SMP,1,1234.2938,671.0538,Fixation
842316678,SMP,1,1231.7926,674.1235,Fixation
842320677,SMP,1,1229.8330,673.8443,Fixation
842324677,SMP,1,1228.7548,673.0098,Fixation
842328676,SMP,1,1228.6879,672.9514,Fixation
842332675,SMP,1,1228.1724,673.5218,Fixation
842336675,SMP,1,1226.7532,669.9431,Fixation
842340674,SMP,1,1227.0394,667.2777,Fixation
842344672,SMP,1,1225.0150,668.2331,Fixation
842348670,SMP,1,1223.4293,665.1427,Fixation
842352668,SMP,1,1223.0254,662.4630,Fixation
842356666,SMP,1,1221.3895,660.6272,Fixation
842360664,SMP,1,1221.3718,659.8790,Fixation
842364662,SMP,1,1221.1767,659.1856,Fixation
842368660,SMP,1,1221.5048,656.5945,Fixation
842372657,SMP,1,1221.6417,655.7944,Fixation
842376655,SMP,1,1221.8230,656.0511,Fixation
842380653,SMP,1,1221.5544,658.2310,Fixation
842384651,SMP,1,1219.2221,658.4182,Fixation
842388649,SMP,1,1218.2886,663.2742,Fixation
842392647,SMP,1,1218.9882,665.3510,Fixation
842396645,SMP,1,1216.2770,673.2649,Blink
842400643,SMP,1,1215.7430,670.0313,Blink
842404641,SMP,1,1214.6908,666.5755,Blink
842408639,SMP,1,1218.5244,730.6111,Blink
842412637,SMP,1,1179.7689,665.3109,Blink
842416635,SMP,1,0.0000,0.0000,Blink
842420633,SMP,1,0.0000,0.0000,Blink
842424630,SMP,1,0.0000,0.0000,Blink
842428628,SMP,1,0.0000,0.0000,Blink
842432626,SMP,1,0.0000,0.0000,Blink
842436624,SMP,1,0.0000,0.0000,Blink
842440622,SMP,1,0.0000,0.0000,Blink
842444620,SMP,1,0.0000,0.0000,Blink
842448618,SMP,1,0.0000,0.0000,Blink
842452616,SMP,1,0.0000,0.0000,Blink
842456614,SMP,1,0.0000,0.0000,Blink
842460612,SMP,1,0.0000,0.0000,Blink
842464610,SMP,1,0.0000,0.0000,Blink
842468608,SMP,1,0.0000,0.0000,Blink
842472606,SMP,1,0.0000,0.0000,Blink
842476604,SMP,1,0.0000,0.0000,Blink
842480601,SMP,1,0.0000,0.0000,Blink
842484599,SMP,1,0.0000,0.0000,Blink
842488597,SMP,1,0.0000,0.0000,Blink
842492595,SMP,1,0.0000,0.0000,Blink
842496593,SMP,1,0.0000,0.0000,Blink
842500591,SMP,1,0.0000,0.0000,Blink
842504589,SMP,1,0.0000,0.0000,Blink
842508587,SMP,1,0.0000,0.0000,Blink
842512585,SMP,1,0.0000,0.0000,Blink
842516583,SMP,1,0.0000,0.0000,Blink
842520581,SMP,1,0.0000,0.0000,Blink
842524579,SMP,1,0.0000,0.0000,Blink
842528577,SMP,1,0.0000,0.0000,Blink
842532574,SMP,1,0.0000,0.0000,Blink
842536572,SMP,1,0.0000,0.0000,Blink
842540570,SMP,1,0.0000,0.0000,Blink
842544568,SMP,1,1311.8792,685.9197,Blink
842548568,SMP,1,1343.8032,693.4431,Blink
842552568,SMP,1,1339.1846,695.0134,Blink
842556568,SMP,1,1340.9836,667.7121,Blink
842560569,SMP,1,1322.1255,660.0082,Blink
842564569,SMP,1,1320.7309,648.9332,Blink
842568569,SMP,1,1308.9691,635.7925,Blink
842572569,SMP,1,1303.1366,599.8771,Blink
842576569,SMP,1,1286.9172,573.0239,Blink
842580569,SMP,1,1247.8010,566.8689,Blink
842584569,SMP,1,1245.5567,589.1135,Blink
842588569,SMP,1,1251.4333,602.3474,Blink
842592569,SMP,1,1255.2648,612.6613,Blink
842596569,SMP,1,1262.2754,626.4520,Blink
842600569,SMP,1,1267.5588,638.3772,Blink
842604570,SMP,1,1260.2712,644.2413,Blink
842608570,SMP,1,1257.4986,646.8599,Blink
842612570,SMP,1,1252.4858,654.6071,Blink
842616570,SMP,1,1253.4784,659.9243,Blink
842620570,SMP,1,1248.6302,655.1015,Fixation
842624570,SMP,1,1250.2690,656.4492,Fixation
842628570,SMP,1,1249.8939,658.2142,Fixation
842632570,SMP,1,1247.6867,661.5846,Fixation
842636570,SMP,1,1245.8636,666.2965,Fixation
842640570,SMP,1,1244.1068,665.9878,Fixation
842644570,SMP,1,1243.7983,675.9442,Fixation
842648570,SMP,1,1242.4576,680.3799,Fixation
842652571,SMP,1,1240.9595,677.3803,Fixation
842656571,SMP,1,1240.3320,671.6127,Fixation
842660571,SMP,1,1239.0540,665.4419,Fixation
842664571,SMP,1,1237.8675,673.7464,Fixation
842668571,SMP,1,1235.5196,675.5299,Fixation
842672571,SMP,1,1233.1190,674.6992,Fixation
842676571,SMP,1,1233.0347,682.2252,Fixation
842680571,SMP,1,1235.2398,681.9321,Fixation
842684571,SMP,1,1235.5234,686.9855,Fixation
842688571,SMP,1,1234.3354,682.5766,Fixation
842692571,SMP,1,1234.6187,678.0541,Fixation
842696571,SMP,1,1234.7385,676.8860,Fixation
842700572,SMP,1,1234.6539,671.8485,Fixation
842704572,SMP,1,1236.2877,675.9509,Fixation
842708572,SMP,1,1238.0122,673.9798,Fixation
842712572,SMP,1,1241.0232,674.4708,Fixation
842716572,SMP,1,1241.2106,677.1705,Fixation
842720572,SMP,1,1244.9785,677.7173,Saccade
842724572,SMP,1,1244.3741,678.6438,Saccade
842728572,SMP,1,1234.0066,679.8104,Saccade
842732572,SMP,1,1197.0463,684.9902,Saccade
842736572,SMP,1,1106.0065,688.3665,Saccade
842740572,SMP,1,1020.7265,696.2714,Saccade
842744572,SMP,1,986.3394,706.8165,Saccade
842748570,SMP,1,964.5322,722.8343,Saccade
842752568,SMP,1,945.5691,739.3599,Saccade
842756566,SMP,1,914.1887,737.8655,Saccade
842760564,SMP,1,915.5250,750.7061,Saccade
842764562,SMP,1,939.1601,741.5128,Saccade
842768560,SMP,1,942.4233,741.6289,Saccade
842772558,SMP,1,933.0896,743.7052,Fixation
842776556,SMP,1,926.8940,745.3439,Fixation
842780554,SMP,1,922.3673,750.9238,Fixation
842784552,SMP,1,917.3567,750.8020,Fixation
842788550,SMP,1,914.6999,754.7096,Fixation
842792548,SMP,1,915.9972,753.1649,Fixation
842796547,SMP,1,914.2728,754.9103,Fixation
842800545,SMP,1,920.5622,753.3514,Fixation
842804543,SMP,1,923.3952,753.0505,Fixation
842808541,SMP,1,921.6706,751.2433,Fixation
842812539,SMP,1,919.9414,751.7789,Fixation
842816537,SMP,1,920.4742,749.5955,Fixation
842820535,SMP,1,921.8480,754.1688,Fixation
842824533,SMP,1,921.8450,756.3498,Fixation
842828531,SMP,1,922.7732,756.8462,Fixation
842832529,SMP,1,923.3839,758.0946,Fixation
842836527,SMP,1,924.2799,756.1433,Fixation
842840525,SMP,1,924.5037,755.7057,Fixation
842844523,SMP,1,923.6539,756.5942,Fixation
842848521,SMP,1,921.6417,758.4476,Fixation
842852519,SMP,1,920.2295,756.9842,Fixation
842856517,SMP,1,920.8811,759.1608,Fixation
842860515,SMP,1,921.2521,760.5542,Fixation
842864513,SMP,1,921.2998,761.5024,Fixation
842868511,SMP,1,921.6167,758.9308,Fixation
842872509,SMP,1,922.3834,756.2928,Fixation
842876508,SMP,1,923.4591,756.5473,Fixation
842880506,SMP,1,923.2579,759.2350,Fixation
842884504,SMP,1,923.8504,758.3435,Fixation
842888502,SMP,1,924.2746,762.1810,Fixation
842892500,SMP,1,922.5161,761.8959,Fixation
842896498,SMP,1,923.5369,763.2221,Fixation
842900496,SMP,1,920.5119,765.4377,Fixation
842904494,SMP,1,918.7588,765.4606,Fixation
842908492,SMP,1,917.5222,763.9746,Fixation
842912490,SMP,1,915.3675,766.4233,Fixation
842916488,SMP,1,913.9067,767.4056,Fixation
842920486,SMP,1,911.3056,769.7798,Fixation
842924484,SMP,1,908.0622,769.9451,Fixation
842928482,SMP,1,905.5732,770.6157,Fixation
842932480,SMP,1,903.4684,772.9594,Fixation
842936478,SMP,1,902.5790,773.4015,Fixation
842940476,SMP,1,900.6267,775.0666,Fixation
842944474,SMP,1,900.5107,775.3615,Saccade
842948475,SMP,1,900.2122,774.7635,Saccade
842952475,SMP,1,886.1396,774.0574,Saccade
842956476,SMP,1,858.4080,772.7473,Saccade
842960477,SMP,1,839.3602,771.5164,Saccade
842964477,SMP,1,838.9183,767.3950,Saccade
842968478,SMP,1,857.8936,767.8083,Fixation
842972479,SMP,1,849.8400,767.7792,Fixation
842976480,SMP,1,850.1098,763.0849,Fixation
842980481,SMP,1,840.3932,765.0318,Fixation
842984481,SMP,1,841.4670,765.0855,Fixation
842988482,SMP,1,839.2201,764.0679,Fixation
842992483,SMP,1,839.0203,766.1586,Fixation
842996484,SMP,1,839.2011,766.6451,Fixation
843000485,SMP,1,839.6424,766.5300,Fixation
843004485,SMP,1,840.9619,765.4086,Fixation
843008486,SMP,1,842.3771,764.9081,Fixation
843012487,SMP,1,840.0648,763.8703,Fixation
843016488,SMP,1,841.3204,766.2567,Fixation
843020488,SMP,1,840.5388,767.2976,Fixation
843024489,SMP,1,840.5607,769.5334,Fixation
843028490,SMP,1,839.9932,769.3552,Fixation
843032491,SMP,1,838.9626,770.8693,Fixation
843036492,SMP,1,838.4916,772.0879,Fixation
843040492,SMP,1,836.1711,773.4039,Fixation
843044493,SMP,1,836.2198,770.7112,Fixation
843048494,SMP,1,836.0530,771.4476,Fixation
843052495,SMP,1,834.4499,771.6146,Fixation
843056496,SMP,1,833.3270,773.6678,Fixation
843060496,SMP,1,832.3789,771.7422,Fixation
843064497,SMP,1,831.5856,770.3952,Fixation
843068498,SMP,1,830.4133,766.9501,Fixation
843072499,SMP,1,829.7479,769.4502,Fixation
843076500,SMP,1,830.6609,765.4743,Fixation
843080500,SMP,1,831.3422,767.1028,Fixation
843084501,SMP,1,831.0583,764.7753,Fixation
843088502,SMP,1,832.7674,767.7443,Fixation
843092503,SMP,1,833.3362,769.3196,Fixation
843096504,SMP,1,835.0698,768.7805,Fixation
843100504,SMP,1,836.5202,770.1034,Fixation
843104505,SMP,1,839.4653,768.1514,Fixation
843108506,SMP,1,838.2490,768.2529,Fixation
843112507,SMP,1,836.4905,767.9563,Fixation
843116508,SMP,1,837.2835,770.7711,Fixation
843120508,SMP,1,836.2847,772.3069,Fixation
843124509,SMP,1,837.9056,772.4144,Fixation
843128510,SMP,1,837.9807,771.1294,Fixation
843132511,SMP,1,837.8509,769.0712,Fixation
843136512,SMP,1,838.9814,769.2257,Fixation
843140512,SMP,1,840.2764,769.3323,Fixation
843144513,SMP,1,841.0316,769.6333,Fixation
843148513,SMP,1,840.9677,770.7575,Saccade
843152512,SMP,1,846.9872,772.3239,Saccade
843156512,SMP,1,861.1358,772.2443,Saccade
843160511,SMP,1,906.6938,773.1312,Saccade
843164511,SMP,1,928.4890,772.9931,Saccade
843168510,SMP,1,936.3214,773.0289,Saccade
843172510,SMP,1,918.9478,773.0740,Fixation
843176509,SMP,1,909.9574,772.4615,Fixation
843180508,SMP,1,920.2212,769.3350,Fixation
843184508,SMP,1,920.8260,766.8390,Fixation
843188507,SMP,1,923.2166,765.9429,Fixation
843192507,SMP,1,927.2269,762.8288,Fixation
843196506,SMP,1,921.6812,757.0577,Fixation
843200505,SMP,1,923.9052,755.3485,Fixation
843204505,SMP,1,922.4957,763.4190,Fixation
843208504,SMP,1,917.5272,759.8400,Fixation
843212503,SMP,1,914.9331,765.6840,Fixation
843216503,SMP,1,914.7785,765.8720,Fixation
843220502,SMP,1,914.3918,771.9231,Fixation
843224502,SMP,1,914.3683,772.3256,Fixation
843228501,SMP,1,914.6499,770.6687,Fixation
843232500,SMP,1,912.7239,770.3320,Fixation
843236500,SMP,1,912.0674,768.0564,Fixation
843240499,SMP,1,913.6242,765.5994,Fixation
843244499,SMP,1,914.4359,764.3276,Fixation
843248498,SMP,1,913.0551,768.7819,Fixation
843252497,SMP,1,915.6716,772.1389,Fixation
843256497,SMP,1,915.8589,772.6366,Fixation
843260496,SMP,1,913.7396,775.3641,Fixation
843264495,SMP,1,911.4378,768.9093,Fixation
843268495,SMP,1,909.5447,768.7667,Fixation
843272494,SMP,1,909.9161,763.0679,Fixation
843276494,SMP,1,910.7560,761.0870,Fixation
843280493,SMP,1,909.1921,757.3331,Fixation
843284492,SMP,1,909.9088,760.4698,Fixation
843288492,SMP,1,911.9099,761.2541,Fixation
843292491,SMP,1,910.7147,764.9903,Fixation
843296491,SMP,1,909.3852,764.7528,Fixation
843300490,SMP,1,906.6609,765.5058,Fixation
843304489,SMP,1,907.7614,764.7605,Fixation
843308489,SMP,1,908.1988,763.0846,Fixation
843312488,SMP,1,908.5264,766.6945,Fixation
843316488,SMP,1,905.6025,767.3311,Fixation
843320487,SMP,1,904.6421,767.9374,Fixation
843324486,SMP,1,903.4072,772.6794,Fixation
843328486,SMP,1,904.9834,769.4567,Fixation
843332485,SMP,1,904.6870,769.8544,Fixation
843336484,SMP,1,903.7473,771.4419,Fixation
843340484,SMP,1,905.3464,770.0120,Fixation
843344483,SMP,1,904.8777,772.1969,Fixation
843348484,SMP,1,906.1103,768.5990,Fixation
843352484,SMP,1,905.9811,766.6025,Fixation
843356485,SMP,1,906.1638,762.7929,Fixation
843360485,SMP,1,907.8690,759.9466,Fixation
843364486,SMP,1,911.8312,753.8239,Fixation
843368487,SMP,1,914.2572,759.2710,Fixation
843372487,SMP,1,915.5285,771.5299,Fixation
843376488,SMP,1,916.9273,768.3202,Fixation
843380489,SMP,1,919.2975,766.1332,Fixation
843384490,SMP,1,922.4015,764.5083,Fixation
843388490,SMP,1,924.0306,761.4875,Fixation
843392491,SMP,1,926.6116,762.6580,Fixation
843396492,SMP,1,926.4006,764.1212,Fixation
843400493,SMP,1,924.7942,761.9392,Fixation
843404493,SMP,1,924.7937,760.7581,Fixation
843408494,SMP,1,923.8486,759.1198,Saccade
843412495,SMP,1,922.7592,758.9012,Saccade
843416496,SMP,1,918.9983,755.2908,Saccade
843420496,SMP,1,912.4277,727.5613,Saccade
843424497,SMP,1,915.9460,642.2679,Saccade
843428498,SMP,1,912.6182,583.5474,Saccade
843432499,SMP,1,908.1838,581.3056,Saccade
843436499,SMP,1,910.6903,574.5996,Saccade
843440500,SMP,1,910.8169,578.8350,Saccade
843444501,SMP,1,910.7345,563.9802,Saccade
843448502,SMP,1,908.2164,565.0609,Saccade
843452502,SMP,1,909.6102,550.9655,Saccade
843456503,SMP,1,908.6734,554.9869,Fixation
843460504,SMP,1,912.3515,563.5842,Fixation
843464505,SMP,1,915.1297,576.2993,Fixation
843468505,SMP,1,915.4664,573.8620,Fixation
843472506,SMP,1,917.4550,549.0814,Fixation
843476507,SMP,1,914.9832,551.7716,Fixation
843480508,SMP,1,914.4612,574.1191,Fixation
843484508,SMP,1,915.2205,581.8778,Fixation
843488509,SMP,1,918.1438,557.5755,Fixation
843492510,SMP,1,919.3101,555.6207,Fixation
843496511,SMP,1,916.6484,575.2871,Fixation
843500511,SMP,1,917.1215,587.3452,Fixation
843504512,SMP,1,917.5491,585.2382,Fixation
843508513,SMP,1,917.0941,564.2907,Fixation
843512514,SMP,1,913.0509,560.1546,Fixation
843516514,SMP,1,913.5846,561.5325,Fixation
843520515,SMP,1,916.9791,587.3268,Fixation
843524516,SMP,1,918.8386,581.6274,Fixation
843528517,SMP,1,919.1972,584.5764,Fixation
843532517,SMP,1,920.7887,565.7450,Fixation
843536518,SMP,1,915.7829,561.5400,Fixation
843540519,SMP,1,916.4939,568.0177,Fixation
843544520,SMP,1,916.5731,554.5207,Fixation
843548519,SMP,1,916.4801,547.5922,Fixation
843552519,SMP,1,915.1936,540.2176,Fixation
843556519,SMP,1,915.8013,558.4433,Fixation
843560519,SMP,1,914.8659,561.3743,Fixation
843564519,SMP,1,911.5663,565.8890,Fixation
843568519,SMP,1,909.9573,561.3405,Fixation
843572519,SMP,1,909.3863,563.8501,Fixation
843576519,SMP,1,912.0195,556.0012,Fixation
843580519,SMP,1,917.1344,564.6667,Fixation
843584518,SMP,1,920.0004,562.8681,Fixation
843588518,SMP,1,917.8052,558.0979,Fixation
843592518,SMP,1,920.7881,559.0916,Fixation
843596518,SMP,1,920.3463,564.1696,Fixation
843600518,SMP,1,920.3027,560.6057,Fixation
843604518,SMP,1,921.5783,561.3259,Fixation
843608518,SMP,1,920.6938,555.1842,Fixation
843612518,SMP,1,921.5221,554.3657,Fixation
843616518,SMP,1,921.0894,551.8048,Fixation
843620517,SMP,1,919.5111,545.8378,Fixation
843624517,SMP,1,917.9709,542.1338,Fixation
843628517,SMP,1,916.7963,549.7637,Fixation
843632517,SMP,1,917.8452,550.8316,Fixation
843636517,SMP,1,915.2520,563.0388,Fixation
843640517,SMP,1,915.1508,563.4216,Fixation
843644517,SMP,1,915.4635,571.7951,Fixation
843648517,SMP,1,914.7918,567.0139,Fixation
843652517,SMP,1,916.7950,548.1473,Fixation
843656517,SMP,1,915.2997,544.8414,Fixation
843660516,SMP,1,914.4812,561.4414,Fixation
843664516,SMP,1,915.6761,574.8635,Fixation
843668516,SMP,1,917.1825,577.6034,Fixation
843672516,SMP,1,918.6996,577.4683,Saccade
843676516,SMP,1,918.4093,574.1838,Saccade
843680516,SMP,1,917.2439,548.1225,Saccade
843684516,SMP,1,916.7856,551.9947,Saccade
843688516,SMP,1,922.0685,546.0859,Saccade
843692516,SMP,1,976.0781,563.4086,Saccade
843696515,SMP,1,1050.6656,562.6435,Saccade
843700515,SMP,1,1093.5010,555.4763,Saccade
843704515,SMP,1,1086.2889,535.4654,Saccade
843708515,SMP,1,1098.9923,524.0015,Saccade
843712515,SMP,1,1094.2975,533.2195,Fixation
843716515,SMP,1,1091.4103,532.2064,Fixation
843720515,SMP,1,1086.4398,532.3780,Fixation
843724515,SMP,1,1084.9870,537.6422,Fixation
843728515,SMP,1,1086.6931,534.8248,Fixation
843732515,SMP,1,1083.9643,532.7260,Fixation
843736514,SMP,1,1086.1041,536.3468,Fixation
843740514,SMP,1,1087.1655,541.9658,Fixation
843744514,SMP,1,1085.6000,533.3587,Fixation
843748514,SMP,1,1083.7320,551.8721,Fixation
843752513,SMP,1,1081.1809,560.3697,Fixation
843756513,SMP,1,1081.4425,565.2740,Fixation
843760513,SMP,1,1080.9113,568.1537,Fixation
843764512,SMP,1,1082.6626,549.4118,Fixation
843768512,SMP,1,1088.6342,558.3849,Fixation
843772512,SMP,1,1087.8981,538.9337,Fixation
843776513,SMP,1,1087.1630,536.3839,Fixation
843780513,SMP,1,1088.4002,533.8108,Fixation
843784514,SMP,1,1089.4884,529.5709,Fixation
843788514,SMP,1,1089.0042,545.7402,Fixation
843792515,SMP,1,1089.6972,555.7515,Fixation
843796515,SMP,1,1088.0709,558.9466,Fixation
843800516,SMP,1,1086.8343,559.2766,Fixation
843804517,SMP,1,1086.1896,559.4253,Fixation
843808517,SMP,1,1083.8112,563.5719,Fixation
843812518,SMP,1,1082.2482,560.3728,Fixation
